Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1079516,-,-,-,43.65,-79.38,-5,93,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2016,1,1,10,30,0,100,673,315,4,-4,120,295,0,215,70.39,71.35000000000001,0.8669000267982483,1000.0,0.552,77.7,9.0
2016,1,1,11,30,0,115,720,389,4,-5,162,142,0,216,67.5,67.67,0.8669000267982483,1000.0,0.534,80.2,9.1
2016,1,1,12,30,0,116,744,410,4,-5,131,0,0,131,66.53,66.68,0.8669000267982483,1000.0,0.518,83.80000000000001,9.0
2016,1,1,13,30,0,111,715,373,4,-5,123,0,0,123,66.55,68.5,0.8669000267982483,1000.0,0.519,88.5,8.8
2016,1,1,14,30,0,94,643,283,8,-5,94,0,4,94,67.22,72.92,0.8669000267982483,1000.0,0.524,91.9,8.5
2016,1,1,15,30,0,66,494,156,4,-5,51,0,4,51,68.54,79.48,0.8669000267982483,1000.0,0.521,92.80000000000001,8.0
2016,1,1,16,30,0,20,142,26,4,-4,8,0,4,8,69.32000000000001,87.66,0.8669000267982483,1000.0,0.513,92.10000000000001,7.7
2016,1,1,17,30,-1,0,0,0,4,-4,0,0,0,0,74.88,97.03,0.8669000267982483,1000.0,0.504,91.30000000000001,7.4
2016,1,1,18,30,-1,0,0,0,4,-4,0,0,0,0,74.44,107.18,0.8669000267982483,1000.0,0.496,90.30000000000001,7.2
2016,1,1,19,30,-2,0,0,0,4,-5,0,0,0,0,79.46000000000001,117.82000000000001,0.8669000267982483,1000.0,0.491,88.60000000000001,7.2
2016,1,1,20,30,-2,0,0,0,4,-5,0,0,0,0,79.32000000000001,128.65,0.8669000267982483,1000.0,0.498,86.9,7.2
2016,1,1,21,30,-2,0,0,0,4,-5,0,0,0,0,79.45,139.31,0.8669000267982483,1000.0,0.516,85.30000000000001,7.1000000000000005
2016,1,1,22,30,-2,0,0,0,4,-5,0,0,0,0,79.73,149.17000000000002,0.8669000267982483,1000.0,0.536,83.9,7.0
2016,1,1,23,30,-2,0,0,0,4,-5,0,0,0,0,79.78,156.78,0.8669000267982483,1000.0,0.548,83.10000000000001,6.9
2016,1,2,0,30,-2,0,0,0,4,-5,0,0,0,0,79.61,159.23,0.8669000267982483,1000.0,0.5650000000000001,82.10000000000001,6.7
2016,1,2,1,30,-2,0,0,0,4,-5,0,0,0,0,79.31,154.91,0.8669000267982483,1000.0,0.606,80.60000000000001,6.4
2016,1,2,2,30,-2,0,0,0,4,-5,0,0,0,0,79.43,146.41,0.8669000267982483,1000.0,0.668,79.0,6.1000000000000005
2016,1,2,3,30,-2,0,0,0,4,-4,0,0,0,0,81.05,136.21,0.8669000267982483,1000.0,0.706,74.5,6.1000000000000005
2016,1,2,4,30,-1,0,0,0,4,-4,0,0,0,0,77.89,125.45,0.8669000267982483,1000.0,0.687,67.4,6.1000000000000005
2016,1,2,5,30,-1,0,0,0,4,-4,0,0,0,0,79.96000000000001,114.64,0.8669000267982483,1000.0,0.661,59.2,6.4
2016,1,2,6,30,-1,0,0,0,8,-3,0,0,0,0,81.86,104.10000000000001,0.8669000267982483,1000.0,0.675,55.400000000000006,6.5
2016,1,2,7,30,0,0,0,0,8,-3,0,0,0,0,77.81,94.14,0.8669000267982483,1000.0,0.708,55.7,6.800000000000001
2016,1,2,8,30,0,38,226,57,4,-3,8,0,4,8,79.37,85.07000000000001,0.8669000267982483,1000.0,0.713,56.800000000000004,7.1000000000000005
2016,1,2,9,30,0,81,510,193,4,-2,29,0,4,29,81.10000000000001,77.3,0.8669000267982483,1000.0,0.6930000000000001,60.7,7.300000000000001
2016,1,2,10,30,0,106,642,311,4,-2,47,0,0,47,81.88,71.31,0.8669000267982483,1000.0,0.676,64.10000000000001,7.4
2016,1,2,11,30,0,122,691,385,4,-2,80,0,0,80,81.37,67.6,0.8669000267982483,1000.0,0.668,67.2,7.300000000000001
2016,1,2,12,30,1,124,708,406,4,-2,79,0,0,79,75.09,66.59,0.8669000267982483,1000.0,0.671,69.7,7.2
2016,1,2,13,30,1,114,696,370,4,-2,76,0,0,76,75.05,68.39,0.8669000267982483,1000.0,0.681,71.2,7.1000000000000005
2016,1,2,14,30,1,92,646,283,4,-2,58,0,4,58,75.14,72.8,0.8669000267982483,990.0,0.6970000000000001,70.9,6.800000000000001
2016,1,2,15,30,0,62,509,157,4,-2,32,0,4,32,80.84,79.35000000000001,0.8669000267982483,990.0,0.73,69.0,6.6000000000000005
2016,1,2,16,30,0,19,162,26,8,-2,5,0,4,5,80.72,87.53,0.8669000267982483,990.0,0.802,63.7,6.6000000000000005
2016,1,2,17,30,0,0,0,0,4,-2,0,0,0,0,80.98,96.89,0.8669000267982483,990.0,0.87,56.900000000000006,7.0
2016,1,2,18,30,0,0,0,0,8,-2,0,0,0,0,83.67,107.04,0.8669000267982483,990.0,0.894,52.300000000000004,7.7
2016,1,2,19,30,0,0,0,0,8,-1,0,0,0,0,87.66,117.68,0.8669000267982483,990.0,0.883,49.400000000000006,8.5
2016,1,2,20,30,0,0,0,0,4,-1,0,0,0,0,90.57000000000001,128.51,0.8669000267982483,990.0,0.837,47.900000000000006,9.1
2016,1,2,21,30,1,0,0,0,4,-1,0,0,0,0,85.17,139.17000000000002,0.8669000267982483,990.0,0.801,48.6,9.4
2016,1,2,22,30,1,0,0,0,4,-1,0,0,0,0,85.73,149.03,0.8669000267982483,990.0,0.808,50.2,9.600000000000001
2016,1,2,23,30,0,0,0,0,8,-1,0,0,0,0,92.2,156.65,0.8669000267982483,990.0,0.804,54.5,9.600000000000001
2016,1,3,0,30,0,0,0,0,4,-1,0,0,0,0,91.12,159.15,0.8669000267982483,990.0,0.768,59.900000000000006,9.5
2016,1,3,1,30,0,0,0,0,4,-1,0,0,0,0,89.25,154.89000000000001,0.8669000267982483,990.0,0.709,65.7,9.200000000000001
2016,1,3,2,30,0,0,0,0,4,-1,0,0,0,0,88.11,146.42000000000002,0.8669000267982483,990.0,0.663,70.7,8.6
2016,1,3,3,30,0,0,0,0,4,-1,0,0,0,0,88.05,136.24,0.8669000267982483,990.0,0.681,71.9,8.1
2016,1,3,4,30,0,0,0,0,4,-1,0,0,0,0,88.75,125.48,0.8669000267982483,990.0,0.726,71.7,7.9
2016,1,3,5,30,0,0,0,0,4,-1,0,0,0,0,89.72,114.66,0.8669000267982483,990.0,0.748,71.10000000000001,7.9
2016,1,3,6,30,0,0,0,0,4,-1,0,0,0,0,91.5,104.12,0.8669000267982483,990.0,0.75,72.3,8.0
2016,1,3,7,30,0,0,0,0,4,0,0,0,0,0,93.13,94.15,0.8669000267982483,990.0,0.747,75.7,7.9
2016,1,3,8,30,0,39,189,56,8,0,8,0,4,8,94.12,85.07000000000001,0.8669000267982483,990.0,0.744,80.0,7.9
2016,1,3,9,30,1,85,479,191,8,0,29,0,4,29,87.97,77.28,0.8669000267982483,990.0,0.744,85.7,7.9
2016,1,3,10,30,1,108,631,311,8,0,48,0,0,48,88.91,71.26,0.8669000267982483,990.0,0.732,97.0,7.800000000000001
2016,1,3,11,30,0,114,721,390,8,-1,85,0,4,85,91.36,67.53,0.8669000267982483,990.0,0.687,121.60000000000001,8.200000000000001
2016,1,3,12,30,0,108,771,416,4,-2,101,617,0,347,80.96000000000001,66.5,0.8669000267982483,990.0,0.609,135.8,8.5
2016,1,3,13,30,0,94,786,385,4,-4,123,443,0,287,73.64,68.28,0.8669000267982483,990.0,0.526,136.6,8.3
2016,1,3,14,30,0,77,747,299,4,-4,104,398,4,223,69.65,72.67,0.8669000267982483,1000.0,0.468,137.3,8.0
2016,1,3,15,30,-1,56,609,170,4,-5,67,317,4,126,71.0,79.21000000000001,0.8669000267982483,1000.0,0.436,140.9,7.6000000000000005
2016,1,3,16,30,-2,21,236,31,4,-6,23,0,4,23,72.57000000000001,87.39,0.8669000267982483,1000.0,0.426,145.0,7.1000000000000005
2016,1,3,17,30,-3,0,0,0,4,-6,0,0,0,0,74.89,96.75,0.8669000267982483,1000.0,0.421,147.6,6.6000000000000005
2016,1,3,18,30,-3,0,0,0,4,-7,0,0,0,0,72.39,106.9,0.8669000267982483,1000.0,0.405,149.8,6.300000000000001
2016,1,3,19,30,-3,0,0,0,4,-7,0,0,0,0,70.09,117.54,0.8669000267982483,1000.0,0.382,153.20000000000002,6.1000000000000005
2016,1,3,20,30,-4,0,0,0,4,-8,0,0,0,0,72.92,128.37,0.8669000267982483,1000.0,0.367,157.60000000000002,6.0
2016,1,3,21,30,-4,0,0,0,4,-8,0,0,0,0,70.18,139.03,0.8669000267982483,1000.0,0.365,162.9,5.800000000000001
2016,1,3,22,30,-5,0,0,0,4,-9,0,0,0,0,72.71000000000001,148.89000000000001,0.8669000267982483,1000.0,0.365,168.60000000000002,5.7
2016,1,3,23,30,-6,0,0,0,4,-9,0,0,0,0,75.06,156.52,0.8669000267982483,1000.0,0.361,174.9,5.800000000000001
2016,1,4,0,30,-6,0,0,0,4,-10,0,0,0,0,71.93,159.06,0.8669000267982483,1000.0,0.35100000000000003,181.4,6.0
2016,1,4,1,30,-7,0,0,0,4,-10,0,0,0,0,74.84,154.86,0.8669000267982483,1000.0,0.335,187.10000000000002,6.300000000000001
2016,1,4,2,30,-8,0,0,0,4,-11,0,0,0,0,78.18,146.42000000000002,0.8669000267982483,1000.0,0.318,192.10000000000002,6.5
2016,1,4,3,30,-9,0,0,0,8,-11,0,0,0,0,81.46000000000001,136.25,0.8669000267982483,1000.0,0.296,195.9,6.5
2016,1,4,4,30,-9,0,0,0,8,-12,0,0,0,0,78.72,125.5,0.8669000267982483,1010.0,0.275,199.70000000000002,6.4
2016,1,4,5,30,-10,0,0,0,8,-12,0,0,0,0,82.88,114.68,0.8669000267982483,1010.0,0.262,202.20000000000002,6.4
2016,1,4,6,30,-10,0,0,0,4,-12,0,0,0,0,81.22,104.14,0.8669000267982483,1010.0,0.255,202.9,6.6000000000000005
2016,1,4,7,30,-11,0,0,0,8,-12,0,0,0,0,86.4,94.15,0.8669000267982483,1010.0,0.249,203.4,6.9
2016,1,4,8,30,-11,30,445,68,4,-12,31,273,4,55,85.54,85.05,0.8669000267982483,1010.0,0.242,204.8,7.1000000000000005
2016,1,4,9,30,-11,57,719,216,4,-13,56,530,4,173,85.07000000000001,77.24,0.8669000267982483,1010.0,0.234,205.4,7.1000000000000005
2016,1,4,10,30,-10,71,840,341,4,-13,73,623,0,274,78.31,71.2,0.8669000267982483,1010.0,0.226,204.3,6.9
2016,1,4,11,30,-10,79,891,420,1,-13,79,891,0,420,78.44,67.45,0.8669000267982483,1010.0,0.218,200.9,6.5
2016,1,4,12,30,-10,80,906,443,1,-12,80,906,0,443,78.75,66.39,0.8669000267982483,1010.0,0.20800000000000002,197.0,6.2
2016,1,4,13,30,-9,75,893,408,1,-12,75,893,0,408,73.12,68.16,0.8669000267982483,1010.0,0.196,194.20000000000002,5.9
2016,1,4,14,30,-9,65,840,317,1,-12,65,840,0,317,73.41,72.53,0.8669000267982483,1010.0,0.188,193.0,5.7
2016,1,4,15,30,-9,48,712,183,4,-12,48,712,4,183,73.78,79.07000000000001,0.8669000267982483,1010.0,0.186,193.20000000000002,5.5
2016,1,4,16,30,-10,19,367,37,4,-13,37,0,4,37,78.46000000000001,87.24,0.8669000267982483,1020.0,0.188,194.8,5.1000000000000005
2016,1,4,17,30,-10,0,0,0,4,-13,0,0,0,0,77.67,96.60000000000001,0.8669000267982483,1020.0,0.189,197.70000000000002,4.6000000000000005
2016,1,4,18,30,-10,0,0,0,4,-13,0,0,0,0,77.60000000000001,106.75,0.8669000267982483,1020.0,0.191,200.60000000000002,4.1000000000000005
2016,1,4,19,30,-10,0,0,0,4,-13,0,0,0,0,77.15,117.39,0.8669000267982483,1020.0,0.194,203.10000000000002,3.6
2016,1,4,20,30,-10,0,0,0,4,-13,0,0,0,0,75.95,128.22,0.8669000267982483,1020.0,0.196,201.20000000000002,2.9000000000000004
2016,1,4,21,30,-11,0,0,0,4,-13,0,0,0,0,79.66,138.88,0.8669000267982483,1020.0,0.198,194.60000000000002,2.3000000000000003
2016,1,4,22,30,-11,0,0,0,4,-14,0,0,0,0,76.99,148.74,0.8669000267982483,1020.0,0.202,181.20000000000002,1.9000000000000001
2016,1,4,23,30,-11,0,0,0,4,-14,0,0,0,0,75.13,156.38,0.8669000267982483,1020.0,0.209,166.70000000000002,1.6
2016,1,5,0,30,-11,0,0,0,4,-14,0,0,0,0,73.33,158.96,0.8669000267982483,1020.0,0.22,154.60000000000002,1.4000000000000001
2016,1,5,1,30,-11,0,0,0,4,-15,0,0,0,0,71.76,154.82,0.8669000267982483,1020.0,0.23500000000000001,141.4,1.3
2016,1,5,2,30,-11,0,0,0,4,-15,0,0,0,0,71.73,146.42000000000002,0.8669000267982483,1020.0,0.251,128.0,1.3
2016,1,5,3,30,-11,0,0,0,4,-14,0,0,0,0,72.62,136.27,0.8669000267982483,1020.0,0.268,114.60000000000001,1.3
2016,1,5,4,30,-10,0,0,0,4,-14,0,0,0,0,68.31,125.51,0.8669000267982483,1020.0,0.28500000000000003,100.9,1.5
2016,1,5,5,30,-10,0,0,0,8,-14,0,0,0,0,70.68,114.7,0.8669000267982483,1020.0,0.3,85.4,1.7000000000000002
2016,1,5,6,30,-10,0,0,0,4,-13,0,0,0,0,73.74,104.14,0.8669000267982483,1020.0,0.312,72.3,2.0
2016,1,5,7,30,-9,0,0,0,4,-13,0,0,0,0,70.31,94.15,0.8669000267982483,1020.0,0.323,59.0,2.3000000000000003
2016,1,5,8,30,-8,27,479,69,4,-12,27,479,4,69,68.53,85.03,0.8669000267982483,1020.0,0.334,46.400000000000006,2.9000000000000004
2016,1,5,9,30,-7,52,734,215,4,-11,52,734,4,215,67.8,77.2,0.8669000267982483,1020.0,0.34500000000000003,40.7,3.6
2016,1,5,10,30,-6,67,837,338,1,-10,67,837,0,338,68.23,71.14,0.8669000267982483,1020.0,0.357,42.800000000000004,4.2
2016,1,5,11,30,-5,76,879,414,1,-9,76,879,0,414,68.34,67.36,0.8669000267982483,1020.0,0.371,47.1,4.7
2016,1,5,12,30,-3,80,884,435,1,-8,80,884,0,435,63.45,66.28,0.8669000267982483,1020.0,0.386,51.900000000000006,4.9
2016,1,5,13,30,-2,77,859,398,1,-8,77,859,0,398,63.39,68.03,0.8669000267982483,1020.0,0.403,54.2,5.0
2016,1,5,14,30,-2,67,797,308,0,-7,67,797,0,308,67.6,72.39,0.8669000267982483,1020.0,0.41600000000000004,52.5,4.9
2016,1,5,15,30,-2,50,665,178,1,-6,50,665,0,178,70.82000000000001,78.92,0.8669000267982483,1020.0,0.42,48.5,4.800000000000001
2016,1,5,16,30,-2,19,331,36,4,-6,36,0,4,36,71.89,87.09,0.8669000267982483,1020.0,0.41300000000000003,43.6,5.0
2016,1,5,17,30,-2,0,0,0,4,-6,0,0,0,0,72.76,96.45,0.8669000267982483,1020.0,0.401,40.2,5.4
2016,1,5,18,30,-2,0,0,0,4,-5,0,0,0,0,74.66,106.60000000000001,0.8669000267982483,1020.0,0.392,39.7,5.9
2016,1,5,19,30,-2,0,0,0,4,-5,0,0,0,0,76.13,117.24000000000001,0.8669000267982483,1010.0,0.389,42.0,6.2
2016,1,5,20,30,-2,0,0,0,4,-5,0,0,0,0,76.44,128.07,0.8669000267982483,1010.0,0.389,45.400000000000006,6.5
2016,1,5,21,30,-2,0,0,0,4,-5,0,0,0,0,76.13,138.73,0.8669000267982483,1010.0,0.394,47.6,6.7
2016,1,5,22,30,-2,0,0,0,4,-5,0,0,0,0,76.03,148.59,0.8669000267982483,1010.0,0.40800000000000003,48.2,6.800000000000001
2016,1,5,23,30,-2,0,0,0,4,-5,0,0,0,0,76.63,156.24,0.8669000267982483,1010.0,0.425,48.400000000000006,6.9
2016,1,6,0,30,-2,0,0,0,4,-5,0,0,0,0,77.3,158.85,0.8669000267982483,1010.0,0.434,49.6,6.800000000000001
2016,1,6,1,30,-2,0,0,0,8,-5,0,0,0,0,77.83,154.77,0.8669000267982483,1010.0,0.442,51.800000000000004,6.7
2016,1,6,2,30,-2,0,0,0,8,-5,0,0,0,0,78.07000000000001,146.4,0.8669000267982483,1010.0,0.46,53.5,6.4
2016,1,6,3,30,-2,0,0,0,8,-5,0,0,0,0,78.3,136.27,0.8669000267982483,1010.0,0.484,54.800000000000004,6.1000000000000005
2016,1,6,4,30,-2,0,0,0,8,-5,0,0,0,0,78.23,125.52,0.8669000267982483,1010.0,0.497,55.300000000000004,6.0
2016,1,6,5,30,-2,0,0,0,8,-5,0,0,0,0,77.79,114.7,0.8669000267982483,1010.0,0.508,55.2,5.7
2016,1,6,6,30,-1,0,0,0,8,-5,0,0,0,0,72.51,104.14,0.8669000267982483,1010.0,0.521,55.0,5.5
2016,1,6,7,30,-1,0,0,0,8,-5,0,0,0,0,74.19,94.13,0.8669000267982483,1010.0,0.51,55.300000000000004,5.300000000000001
2016,1,6,8,30,0,30,399,65,8,-4,31,284,4,56,70.26,85.0,0.8669000267982483,1010.0,0.47400000000000003,56.400000000000006,5.300000000000001
2016,1,6,9,30,0,59,675,209,8,-4,60,538,4,180,72.62,77.16,0.8669000267982483,1010.0,0.451,56.400000000000006,5.5
2016,1,6,10,30,0,75,794,332,8,-4,65,681,0,286,73.28,71.07000000000001,0.8669000267982483,1010.0,0.454,55.0,5.6000000000000005
2016,1,6,11,30,1,84,842,409,2,-4,96,615,0,334,68.42,67.27,0.8669000267982483,1010.0,0.47200000000000003,52.900000000000006,5.7
2016,1,6,12,30,1,89,844,430,8,-3,67,772,0,379,69.69,66.16,0.8669000267982483,1010.0,0.5,51.6,5.7
2016,1,6,13,30,1,92,796,392,8,-3,82,667,0,333,71.22,67.89,0.8669000267982483,1010.0,0.524,51.5,5.6000000000000005
2016,1,6,14,30,1,82,721,302,1,-3,82,721,0,302,72.9,72.24,0.8669000267982483,1010.0,0.535,50.800000000000004,5.5
2016,1,6,15,30,1,61,567,172,4,-3,61,567,4,172,74.54,78.77,0.8669000267982483,1010.0,0.53,50.2,5.2
2016,1,6,16,30,0,23,219,34,8,-2,23,219,4,34,80.53,86.94,0.8669000267982483,1010.0,0.507,49.5,5.0
2016,1,6,17,30,0,0,0,0,4,-3,0,0,0,0,79.53,96.29,0.8669000267982483,1010.0,0.47800000000000004,48.1,4.9
2016,1,6,18,30,0,0,0,0,8,-3,0,0,0,0,79.03,106.45,0.8669000267982483,1010.0,0.466,48.7,4.9
2016,1,6,19,30,0,0,0,0,1,-3,0,0,0,0,78.58,117.09,0.8669000267982483,1010.0,0.47100000000000003,50.1,4.800000000000001
2016,1,6,20,30,0,0,0,0,4,-3,0,0,0,0,78.31,127.92,0.8669000267982483,1010.0,0.47700000000000004,52.1,4.5
2016,1,6,21,30,0,0,0,0,4,-3,0,0,0,0,78.35000000000001,138.58,0.8669000267982483,1010.0,0.48,54.5,4.2
2016,1,6,22,30,0,0,0,0,1,-3,0,0,0,0,78.85000000000001,148.43,0.8669000267982483,1010.0,0.484,57.900000000000006,3.8000000000000003
2016,1,6,23,30,0,0,0,0,8,-3,0,0,0,0,79.74,156.09,0.8669000267982483,1010.0,0.488,61.800000000000004,3.5
2016,1,7,0,30,-1,0,0,0,8,-3,0,0,0,0,86.2,158.74,0.8669000267982483,1010.0,0.483,64.60000000000001,3.2
2016,1,7,1,30,-1,0,0,0,8,-2,0,0,0,0,86.43,154.72,0.8669000267982483,1010.0,0.47700000000000004,66.8,2.9000000000000004
2016,1,7,2,30,-1,0,0,0,8,-2,0,0,0,0,86.46000000000001,146.39000000000001,0.8669000267982483,1010.0,0.49,69.0,2.6
2016,1,7,3,30,-1,0,0,0,8,-2,0,0,0,0,86.58,136.27,0.8669000267982483,1010.0,0.512,73.7,2.3000000000000003
2016,1,7,4,30,-1,0,0,0,4,-2,0,0,0,0,86.58,125.53,0.8669000267982483,1010.0,0.516,79.5,1.9000000000000001
2016,1,7,5,30,-1,0,0,0,8,-3,0,0,0,0,85.44,114.7,0.8669000267982483,1010.0,0.523,85.30000000000001,1.4000000000000001
2016,1,7,6,30,-1,0,0,0,8,-3,0,0,0,0,83.9,104.14,0.8669000267982483,1010.0,0.548,89.7,1.0
2016,1,7,7,30,0,0,0,0,8,-3,0,0,0,0,77.34,94.12,0.8669000267982483,1010.0,0.579,90.10000000000001,0.6000000000000001
2016,1,7,8,30,0,32,340,62,8,-3,33,167,4,47,75.73,84.97,0.8669000267982483,1010.0,0.614,84.2,0.30000000000000004
2016,1,7,9,30,0,64,623,203,4,-3,81,330,4,155,74.55,77.10000000000001,0.8669000267982483,1010.0,0.637,41.300000000000004,0.2
2016,1,7,10,30,0,79,755,325,4,-3,102,452,0,249,75.52,70.99,0.8669000267982483,1010.0,0.651,1.2000000000000002,0.4
2016,1,7,11,30,1,89,806,402,4,-3,113,535,0,321,71.91,67.17,0.8669000267982483,1010.0,0.677,346.1,0.8
2016,1,7,12,30,2,92,817,424,4,-3,162,294,0,282,68.58,66.04,0.8669000267982483,1010.0,0.714,339.20000000000005,1.0
2016,1,7,13,30,2,90,787,388,4,-2,133,403,0,285,70.08,67.75,0.8669000267982483,1010.0,0.747,337.1,1.1
2016,1,7,14,30,2,78,721,300,4,-2,78,721,4,300,71.39,72.09,0.8669000267982483,1010.0,0.77,335.70000000000005,1.0
2016,1,7,15,30,2,57,581,172,4,-2,57,581,4,172,74.74,78.61,0.8669000267982483,1010.0,0.79,323.5,1.0
2016,1,7,16,30,1,22,247,36,4,-2,22,247,4,36,75.8,86.78,0.8669000267982483,1010.0,0.8180000000000001,311.8,1.2000000000000002
2016,1,7,17,30,1,0,0,0,1,-2,0,0,0,0,75.07000000000001,96.13,0.8669000267982483,1010.0,0.854,301.1,1.5
2016,1,7,18,30,1,0,0,0,1,-2,0,0,0,0,76.3,106.29,0.8669000267982483,1010.0,0.896,288.0,1.9000000000000001
2016,1,7,19,30,1,0,0,0,1,-2,0,0,0,0,77.61,116.93,0.8669000267982483,1010.0,0.931,283.7,2.2
2016,1,7,20,30,1,0,0,0,8,-2,0,0,0,0,78.36,127.76,0.8669000267982483,1000.0,0.9570000000000001,286.90000000000003,2.3000000000000003
2016,1,7,21,30,0,0,0,0,1,-2,0,0,0,0,84.66,138.42000000000002,0.8669000267982483,1000.0,0.987,292.40000000000003,2.4000000000000004
2016,1,7,22,30,0,0,0,0,1,-2,0,0,0,0,84.85000000000001,148.27,0.8669000267982483,1000.0,1.014,292.90000000000003,2.5
2016,1,7,23,30,0,0,0,0,4,-2,0,0,0,0,85.10000000000001,155.93,0.8669000267982483,1000.0,1.032,287.8,2.6
2016,1,8,0,30,0,0,0,0,4,-2,0,0,0,0,85.14,158.62,0.8669000267982483,1000.0,1.042,280.3,2.8000000000000003
2016,1,8,1,30,0,0,0,0,1,-2,0,0,0,0,85.54,154.65,0.8669000267982483,1000.0,1.057,275.1,2.9000000000000004
2016,1,8,2,30,0,0,0,0,8,-1,0,0,0,0,86.79,146.36,0.8669000267982483,1000.0,1.082,274.0,3.0
2016,1,8,3,30,0,0,0,0,8,-1,0,0,0,0,88.11,136.26,0.8669000267982483,1000.0,1.108,277.7,3.0
2016,1,8,4,30,0,0,0,0,8,-1,0,0,0,0,89.52,125.53,0.8669000267982483,1000.0,1.117,281.0,3.2
2016,1,8,5,30,0,0,0,0,8,-1,0,0,0,0,90.41,114.7,0.8669000267982483,1000.0,1.1,279.40000000000003,3.5
2016,1,8,6,30,0,0,0,0,8,-1,0,0,0,0,90.53,104.12,0.8669000267982483,1000.0,1.046,275.8,4.0
2016,1,8,7,30,0,0,0,0,6,-1,0,0,0,0,91.12,94.09,0.8669000267982483,1000.0,0.9500000000000001,272.40000000000003,4.4
