Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1079516,-,-,-,43.65,-79.38,-5,93,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2013,1,1,18,30,-5,0,0,0,4,-9,0,0,0,0,72.89,107.08,0.8669000267982483,1000.0,0.388,127.10000000000001,3.1
2013,1,1,19,30,-5,0,0,0,1,-9,0,0,0,0,73.05,117.72,0.8669000267982483,1000.0,0.40800000000000003,113.5,3.1
2013,1,1,20,30,-5,0,0,0,4,-8,0,0,0,0,75.17,128.55,0.8669000267982483,1000.0,0.426,96.0,3.7
2013,1,1,21,30,-5,0,0,0,4,-8,0,0,0,0,78.52,139.21,0.8669000267982483,1000.0,0.436,84.0,4.6000000000000005
2013,1,1,22,30,-4,0,0,0,4,-7,0,0,0,0,76.2,149.07,0.8669000267982483,1000.0,0.44,79.5,5.6000000000000005
2013,1,1,23,30,-4,0,0,0,4,-7,0,0,0,0,78.54,156.69,0.8669000267982483,1000.0,0.439,78.80000000000001,6.5
2013,1,2,0,30,-4,0,0,0,4,-7,0,0,0,0,78.75,159.17000000000002,0.8669000267982483,1000.0,0.436,81.10000000000001,6.9
2013,1,2,1,30,-4,0,0,0,4,-7,0,0,0,0,78.60000000000001,154.9,0.8669000267982483,1000.0,0.433,81.2,7.0
2013,1,2,2,30,-4,0,0,0,4,-7,0,0,0,0,79.19,146.42000000000002,0.8669000267982483,1000.0,0.436,81.7,7.1000000000000005
2013,1,2,3,30,-4,0,0,0,4,-6,0,0,0,0,79.93,136.23,0.8669000267982483,1000.0,0.45,84.7,7.1000000000000005
2013,1,2,4,30,-4,0,0,0,4,-6,0,0,0,0,79.88,125.47,0.8669000267982483,1000.0,0.47600000000000003,87.60000000000001,7.0
2013,1,2,5,30,-4,0,0,0,4,-6,0,0,0,0,79.77,114.66,0.8669000267982483,1000.0,0.512,90.4,6.7
2013,1,2,6,30,-4,0,0,0,4,-6,0,0,0,0,80.18,104.12,0.8669000267982483,1000.0,0.56,90.9,6.4
2013,1,2,7,30,-4,0,0,0,0,-6,0,0,0,0,81.15,94.15,0.8669000267982483,1000.0,0.61,88.2,6.4
2013,1,2,8,30,-3,33,325,61,4,-6,32,131,4,44,77.75,85.07000000000001,0.8669000267982483,1000.0,0.648,86.80000000000001,6.5
2013,1,2,9,30,-2,70,577,197,4,-5,75,304,0,142,76.39,77.28,0.8669000267982483,1000.0,0.671,88.60000000000001,6.300000000000001
2013,1,2,10,30,-1,83,736,319,4,-5,124,330,4,230,73.82000000000001,71.28,0.8669000267982483,1000.0,0.682,95.4,5.7
2013,1,2,11,30,-1,98,772,393,4,-4,165,238,4,256,75.26,67.55,0.8669000267982483,1000.0,0.6910000000000001,104.0,4.9
2013,1,2,12,30,-1,104,774,412,4,-4,175,235,4,269,75.26,66.52,0.8669000267982483,1000.0,0.6980000000000001,110.60000000000001,4.0
2013,1,2,13,30,-1,105,727,374,4,-5,102,556,0,308,74.15,68.31,0.8669000267982483,1000.0,0.7030000000000001,116.7,3.2
2013,1,2,14,30,-1,93,645,285,4,-5,122,300,4,211,72.57000000000001,72.7,0.8669000267982483,1000.0,0.707,127.60000000000001,2.5
2013,1,2,15,30,-2,67,486,157,4,-5,62,305,0,119,76.21000000000001,79.25,0.8669000267982483,1000.0,0.7030000000000001,143.5,2.0
2013,1,2,16,30,-2,21,122,27,1,-6,21,122,0,27,72.81,87.43,0.8669000267982483,1000.0,0.683,159.10000000000002,1.6
2013,1,2,17,30,-3,0,0,0,4,-6,0,0,0,0,74.03,96.78,0.8669000267982483,1000.0,0.644,168.0,1.4000000000000001
2013,1,2,18,30,-4,0,0,0,4,-7,0,0,0,0,77.34,106.94,0.8669000267982483,1000.0,0.587,177.20000000000002,0.9
2013,1,2,19,30,-4,0,0,0,4,-7,0,0,0,0,76.42,117.58,0.8669000267982483,1000.0,0.532,165.4,0.6000000000000001
2013,1,2,20,30,-4,0,0,0,4,-7,0,0,0,0,77.51,128.41,0.8669000267982483,1000.0,0.497,56.400000000000006,1.0
2013,1,2,21,30,-4,0,0,0,4,-7,0,0,0,0,79.23,139.07,0.8669000267982483,1000.0,0.485,48.5,1.7000000000000002
2013,1,2,22,30,-4,0,0,0,4,-6,0,0,0,0,80.16,148.93,0.8669000267982483,1000.0,0.488,59.1,2.0
2013,1,2,23,30,-4,0,0,0,4,-6,0,0,0,0,80.59,156.56,0.8669000267982483,1000.0,0.499,68.4,2.1
2013,1,3,0,30,-4,0,0,0,4,-6,0,0,0,0,80.43,159.08,0.8669000267982483,1000.0,0.517,73.9,2.3000000000000003
2013,1,3,1,30,-4,0,0,0,4,-6,0,0,0,0,80.09,154.87,0.8669000267982483,1000.0,0.539,81.80000000000001,2.7
2013,1,3,2,30,-5,0,0,0,4,-6,0,0,0,0,86.34,146.42000000000002,0.8669000267982483,1000.0,0.5640000000000001,85.60000000000001,3.2
2013,1,3,3,30,-5,0,0,0,4,-6,0,0,0,0,86.14,136.25,0.8669000267982483,1000.0,0.59,88.0,3.5
2013,1,3,4,30,-5,0,0,0,4,-7,0,0,0,0,85.68,125.49000000000001,0.8669000267982483,1000.0,0.618,86.30000000000001,3.5
2013,1,3,5,30,-4,0,0,0,4,-7,0,0,0,0,79.60000000000001,114.68,0.8669000267982483,1000.0,0.643,80.30000000000001,3.4000000000000004
2013,1,3,6,30,-4,0,0,0,4,-6,0,0,0,0,79.81,104.13,0.8669000267982483,1000.0,0.658,71.10000000000001,3.3000000000000003
2013,1,3,7,30,-3,0,0,0,4,-6,0,0,0,0,74.96000000000001,94.15,0.8669000267982483,1000.0,0.66,59.5,3.7
2013,1,3,8,30,-2,40,167,54,8,-6,8,0,4,8,72.05,85.06,0.8669000267982483,1000.0,0.655,49.6,4.4
2013,1,3,9,30,-1,95,419,187,8,-5,27,0,0,27,71.85000000000001,77.25,0.8669000267982483,1000.0,0.659,44.900000000000006,5.300000000000001
2013,1,3,10,30,-1,136,520,303,8,-4,44,0,4,44,77.21000000000001,71.22,0.8669000267982483,1000.0,0.668,46.1,6.300000000000001
2013,1,3,11,30,0,158,572,377,8,-3,135,2,4,136,75.52,67.47,0.8669000267982483,1000.0,0.675,50.800000000000004,7.2
2013,1,3,12,30,0,152,620,400,8,-3,142,6,0,144,77.37,66.42,0.8669000267982483,1000.0,0.6880000000000001,56.0,7.800000000000001
2013,1,3,13,30,0,137,619,367,7,-3,150,25,4,159,77.92,68.19,0.8669000267982483,1000.0,0.6930000000000001,62.5,8.1
2013,1,3,14,30,0,112,562,281,8,-3,110,13,0,114,77.73,72.57000000000001,0.8669000267982483,1000.0,0.683,70.5,7.9
2013,1,3,15,30,0,76,425,156,4,-3,39,0,0,39,77.11,79.11,0.8669000267982483,1000.0,0.673,77.0,7.7
2013,1,3,16,30,-1,22,116,27,4,-3,7,0,4,7,81.5,87.28,0.8669000267982483,1000.0,0.672,81.5,7.6000000000000005
2013,1,3,17,30,-1,0,0,0,4,-3,0,0,0,0,81.35000000000001,96.64,0.8669000267982483,1000.0,0.674,81.30000000000001,7.6000000000000005
2013,1,3,18,30,-1,0,0,0,4,-3,0,0,0,0,84.03,106.79,0.8669000267982483,1000.0,0.676,79.60000000000001,7.7
2013,1,3,19,30,-1,0,0,0,4,-2,0,0,0,0,86.89,117.43,0.8669000267982483,1000.0,0.683,79.2,7.7
2013,1,3,20,30,-1,0,0,0,4,-2,0,0,0,0,88.28,128.26,0.8669000267982483,1000.0,0.6910000000000001,82.0,7.800000000000001
2013,1,3,21,30,-1,0,0,0,4,-2,0,0,0,0,88.57000000000001,138.92000000000002,0.8669000267982483,1000.0,0.6940000000000001,84.80000000000001,7.9
2013,1,3,22,30,-1,0,0,0,4,-2,0,0,0,0,87.87,148.78,0.8669000267982483,1000.0,0.6910000000000001,84.4,7.9
2013,1,3,23,30,-1,0,0,0,4,-2,0,0,0,0,87.12,156.42000000000002,0.8669000267982483,1000.0,0.6950000000000001,84.7,7.9
2013,1,4,0,30,-1,0,0,0,4,-3,0,0,0,0,86.16,158.99,0.8669000267982483,1000.0,0.717,82.10000000000001,7.800000000000001
2013,1,4,1,30,-1,0,0,0,4,-3,0,0,0,0,84.45,154.83,0.8669000267982483,1000.0,0.756,76.60000000000001,7.9
2013,1,4,2,30,-1,0,0,0,4,-3,0,0,0,0,82.69,146.42000000000002,0.8669000267982483,1000.0,0.793,71.10000000000001,8.200000000000001
2013,1,4,3,30,-1,0,0,0,4,-3,0,0,0,0,81.53,136.26,0.8669000267982483,1000.0,0.798,67.3,8.8
2013,1,4,4,30,-1,0,0,0,4,-3,0,0,0,0,81.02,125.51,0.8669000267982483,1000.0,0.796,64.10000000000001,9.3
2013,1,4,5,30,-1,0,0,0,7,-3,0,0,0,0,81.84,114.69,0.8669000267982483,1000.0,0.834,61.6,10.0
2013,1,4,6,30,-1,0,0,0,7,-3,0,0,0,0,82.60000000000001,104.14,0.8669000267982483,1000.0,0.861,62.6,10.600000000000001
2013,1,4,7,30,-1,0,0,0,7,-3,0,0,0,0,82.51,94.15,0.8669000267982483,1000.0,0.8200000000000001,64.10000000000001,11.100000000000001
2013,1,4,8,30,-1,33,300,59,7,-3,30,25,4,33,82.66,85.04,0.8669000267982483,1000.0,0.778,65.9,11.5
2013,1,4,9,30,0,72,553,195,8,-3,61,0,0,61,77.36,77.22,0.8669000267982483,1000.0,0.784,68.3,11.8
2013,1,4,10,30,0,97,667,313,4,-3,131,186,0,192,77.17,71.16,0.8669000267982483,1000.0,0.794,69.5,11.700000000000001
2013,1,4,11,30,0,110,725,389,8,-3,154,29,4,165,77.48,67.39,0.8669000267982483,1000.0,0.789,70.7,11.3
2013,1,4,12,30,0,109,754,412,4,-3,171,87,0,207,78.15,66.31,0.8669000267982483,1000.0,0.781,72.2,10.8
2013,1,4,13,30,0,110,710,375,4,-3,157,85,0,189,79.42,68.06,0.8669000267982483,990.0,0.782,74.10000000000001,10.3
2013,1,4,14,30,0,97,628,287,4,-3,115,267,0,195,80.17,72.43,0.8669000267982483,990.0,0.786,74.8,9.9
2013,1,4,15,30,0,71,463,160,4,-2,44,0,0,44,80.61,78.96000000000001,0.8669000267982483,1000.0,0.775,73.0,9.700000000000001
2013,1,4,16,30,0,23,116,29,4,-2,29,0,4,29,81.01,87.13,0.8669000267982483,1000.0,0.732,71.3,9.700000000000001
2013,1,4,17,30,0,0,0,0,4,-2,0,0,0,0,81.7,96.49000000000001,0.8669000267982483,1000.0,0.661,71.0,9.600000000000001
2013,1,4,18,30,0,0,0,0,4,-2,0,0,0,0,82.67,106.64,0.8669000267982483,1000.0,0.589,71.4,9.600000000000001
2013,1,4,19,30,0,0,0,0,4,-2,0,0,0,0,83.54,117.28,0.8669000267982483,1000.0,0.532,72.3,9.700000000000001
2013,1,4,20,30,0,0,0,0,4,-2,0,0,0,0,83.67,128.11,0.8669000267982483,1000.0,0.495,73.60000000000001,9.600000000000001
2013,1,4,21,30,0,0,0,0,4,-2,0,0,0,0,83.39,138.77,0.8669000267982483,1000.0,0.496,76.5,9.3
2013,1,4,22,30,0,0,0,0,4,-2,0,0,0,0,82.99,148.63,0.8669000267982483,1000.0,0.528,81.80000000000001,8.8
2013,1,4,23,30,0,0,0,0,4,-2,0,0,0,0,83.15,156.28,0.8669000267982483,1000.0,0.553,84.80000000000001,8.3
2013,1,5,0,30,0,0,0,0,4,-2,0,0,0,0,83.68,158.88,0.8669000267982483,1000.0,0.562,84.5,7.800000000000001
2013,1,5,1,30,0,0,0,0,4,-2,0,0,0,0,84.35000000000001,154.79,0.8669000267982483,1000.0,0.5680000000000001,83.7,7.5
2013,1,5,2,30,0,0,0,0,4,-2,0,0,0,0,85.16,146.41,0.8669000267982483,1000.0,0.5730000000000001,83.30000000000001,7.2
2013,1,5,3,30,0,0,0,0,4,-2,0,0,0,0,86.15,136.27,0.8669000267982483,1000.0,0.5730000000000001,84.80000000000001,6.7
2013,1,5,4,30,0,0,0,0,4,-1,0,0,0,0,86.65,125.52,0.8669000267982483,1000.0,0.5660000000000001,89.4,6.1000000000000005
2013,1,5,5,30,0,0,0,0,4,-2,0,0,0,0,85.86,114.7,0.8669000267982483,1000.0,0.556,94.10000000000001,5.4
2013,1,5,6,30,-1,0,0,0,4,-2,0,0,0,0,89.95,104.14,0.8669000267982483,1010.0,0.54,98.10000000000001,4.6000000000000005
2013,1,5,7,30,-1,0,0,0,4,-2,0,0,0,0,86.41,94.14,0.8669000267982483,1010.0,0.515,103.60000000000001,3.9000000000000004
2013,1,5,8,30,0,32,354,63,4,-3,31,36,4,34,78.04,85.01,0.8669000267982483,1010.0,0.494,106.7,3.0
2013,1,5,9,30,0,62,648,206,4,-3,89,101,4,112,78.77,77.17,0.8669000267982483,1010.0,0.49,105.9,2.2
2013,1,5,10,30,0,78,773,329,4,-3,137,127,4,178,79.14,71.09,0.8669000267982483,1010.0,0.502,91.10000000000001,1.8
2013,1,5,11,30,1,90,817,405,4,-3,137,399,0,291,71.42,67.3,0.8669000267982483,1010.0,0.521,64.5,2.0
2013,1,5,12,30,1,96,817,426,4,-3,113,568,0,342,72.51,66.2,0.8669000267982483,1010.0,0.543,47.800000000000004,2.5
2013,1,5,13,30,1,99,766,387,8,-2,115,500,0,303,75.06,67.93,0.8669000267982483,1010.0,0.5760000000000001,41.1,3.1
2013,1,5,14,30,1,88,684,296,4,-2,117,247,0,193,77.77,72.28,0.8669000267982483,1000.0,0.619,37.1,3.7
2013,1,5,15,30,0,64,529,167,4,-2,69,239,0,115,86.11,78.81,0.8669000267982483,1000.0,0.664,32.4,4.2
2013,1,5,16,30,0,23,181,32,4,-2,23,181,4,32,85.74,86.98,0.8669000267982483,1000.0,0.71,31.400000000000002,4.7
2013,1,5,17,30,0,0,0,0,4,-2,0,0,0,0,85.69,96.33,0.8669000267982483,1000.0,0.755,33.1,5.4
2013,1,5,18,30,0,0,0,0,4,-1,0,0,0,0,87.22,106.49000000000001,0.8669000267982483,1000.0,0.801,33.800000000000004,5.7
2013,1,5,19,30,0,0,0,0,4,-1,0,0,0,0,88.63,117.13,0.8669000267982483,1000.0,0.871,31.0,5.800000000000001
2013,1,5,20,30,0,0,0,0,6,-1,0,0,0,0,90.04,127.96000000000001,0.8669000267982483,1000.0,0.971,29.700000000000003,6.0
2013,1,5,21,30,0,0,0,0,6,-1,0,0,0,0,92.02,138.62,0.8669000267982483,1000.0,1.064,33.7,6.2
2013,1,5,22,30,0,0,0,0,7,0,0,0,0,0,94.97,148.48,0.8669000267982483,1000.0,1.107,33.2,6.0
2013,1,5,23,30,0,0,0,0,8,0,0,0,0,0,97.83,156.13,0.8669000267982483,1000.0,1.089,31.400000000000002,6.2
2013,1,6,0,30,0,0,0,0,4,0,0,0,0,0,99.92,158.77,0.8669000267982483,1000.0,1.053,37.2,6.7
2013,1,6,1,30,1,0,0,0,4,0,0,0,0,0,94.28,154.73,0.8669000267982483,1000.0,1.035,41.800000000000004,7.0
2013,1,6,2,30,1,0,0,0,4,0,0,0,0,0,95.28,146.39000000000001,0.8669000267982483,1000.0,1.032,46.300000000000004,7.2
2013,1,6,3,30,1,0,0,0,7,0,0,0,0,0,95.83,136.27,0.8669000267982483,1000.0,1.035,52.900000000000006,7.1000000000000005
2013,1,6,4,30,1,0,0,0,1,0,0,0,0,0,95.17,125.53,0.8669000267982483,1000.0,1.049,59.400000000000006,6.800000000000001
2013,1,6,5,30,1,0,0,0,4,0,0,0,0,0,94.63,114.71000000000001,0.8669000267982483,1000.0,1.073,59.800000000000004,6.5
2013,1,6,6,30,1,0,0,0,4,0,0,0,0,0,95.09,104.14,0.8669000267982483,1000.0,1.092,51.5,6.4
2013,1,6,7,30,1,0,0,0,7,0,0,0,0,0,95.93,94.12,0.8669000267982483,1000.0,1.101,44.1,6.6000000000000005
2013,1,6,8,30,1,38,204,56,8,0,28,0,4,28,96.79,84.98,0.8669000267982483,1000.0,1.101,42.6,6.800000000000001
2013,1,6,9,30,1,88,453,189,8,0,18,0,0,18,97.87,77.12,0.8669000267982483,1000.0,1.085,45.300000000000004,7.0
2013,1,6,10,30,2,121,570,306,4,0,84,0,0,84,91.5,71.02,0.8669000267982483,1000.0,1.06,48.800000000000004,7.300000000000001
2013,1,6,11,30,2,140,622,382,4,0,164,189,0,238,91.84,67.19,0.8669000267982483,990.0,1.036,52.1,7.5
2013,1,6,12,30,2,148,630,404,4,0,149,8,4,152,92.35000000000001,66.07000000000001,0.8669000267982483,990.0,1.01,56.1,7.4
2013,1,6,13,30,2,142,601,369,4,1,137,376,0,279,93.17,67.79,0.8669000267982483,990.0,0.989,58.400000000000006,7.0
2013,1,6,14,30,2,123,523,283,4,1,85,0,4,85,94.15,72.13,0.8669000267982483,990.0,0.982,59.300000000000004,6.6000000000000005
2013,1,6,15,30,2,87,363,158,4,1,72,26,0,77,94.55,78.65,0.8669000267982483,990.0,0.989,60.2,6.4
2013,1,6,16,30,2,25,82,30,4,1,14,0,4,14,94.29,86.82000000000001,0.8669000267982483,1000.0,0.998,62.7,6.1000000000000005
2013,1,6,17,30,1,0,0,0,4,1,0,0,0,0,100.0,96.18,0.8669000267982483,1000.0,1.0,67.7,5.9
2013,1,6,18,30,1,0,0,0,4,1,0,0,0,0,100.0,106.33,0.8669000267982483,1000.0,0.987,76.3,5.5
2013,1,6,19,30,1,0,0,0,4,0,0,0,0,0,98.44,116.97,0.8669000267982483,1000.0,0.9500000000000001,88.10000000000001,5.2
2013,1,6,20,30,0,0,0,0,4,0,0,0,0,0,100.0,127.81,0.8669000267982483,1000.0,0.883,106.9,5.2
2013,1,6,21,30,0,0,0,0,4,0,0,0,0,0,97.58,138.46,0.8669000267982483,1000.0,0.796,135.8,5.6000000000000005
2013,1,6,22,30,0,0,0,0,4,-1,0,0,0,0,88.39,148.32,0.8669000267982483,1000.0,0.71,161.9,6.4
2013,1,6,23,30,-1,0,0,0,4,-3,0,0,0,0,85.10000000000001,155.97,0.8669000267982483,1000.0,0.637,169.5,6.6000000000000005
2013,1,7,0,30,-2,0,0,0,4,-4,0,0,0,0,81.66,158.65,0.8669000267982483,1000.0,0.577,172.10000000000002,6.1000000000000005
2013,1,7,1,30,-3,0,0,0,4,-6,0,0,0,0,79.33,154.67000000000002,0.8669000267982483,1010.0,0.53,175.8,5.300000000000001
2013,1,7,2,30,-4,0,0,0,4,-7,0,0,0,0,79.60000000000001,146.37,0.8669000267982483,1010.0,0.498,178.3,4.5
2013,1,7,3,30,-5,0,0,0,4,-7,0,0,0,0,81.72,136.27,0.8669000267982483,1010.0,0.488,179.20000000000002,3.8000000000000003
2013,1,7,4,30,-5,0,0,0,4,-8,0,0,0,0,78.67,125.53,0.8669000267982483,1010.0,0.503,180.20000000000002,3.0
2013,1,7,5,30,-5,0,0,0,4,-8,0,0,0,0,76.07000000000001,114.7,0.8669000267982483,1010.0,0.529,178.20000000000002,2.3000000000000003
2013,1,7,6,30,-5,0,0,0,4,-9,0,0,0,0,73.12,104.13,0.8669000267982483,1010.0,0.548,171.9,1.6
2013,1,7,7,30,-5,0,0,0,4,-9,0,0,0,0,68.78,94.10000000000001,0.8669000267982483,1010.0,0.552,160.4,0.8
2013,1,7,8,30,-4,32,390,66,0,-10,32,390,0,66,62.35,84.94,0.8669000267982483,1010.0,0.534,98.10000000000001,1.0
2013,1,7,9,30,-3,63,659,210,0,-9,63,659,0,210,62.7,77.06,0.8669000267982483,1010.0,0.498,38.800000000000004,2.2
2013,1,7,10,30,-1,82,772,334,4,-7,117,342,0,229,63.230000000000004,70.93,0.8669000267982483,1010.0,0.463,35.1,3.6
2013,1,7,11,30,0,94,820,413,4,-5,155,330,4,283,66.38,67.09,0.8669000267982483,1010.0,0.451,40.7,4.800000000000001
2013,1,7,12,30,0,98,828,435,4,-4,180,126,4,232,72.92,65.94,0.8669000267982483,1010.0,0.459,45.6,5.800000000000001
2013,1,7,13,30,0,93,809,401,4,-3,162,134,0,213,77.09,67.64,0.8669000267982483,1010.0,0.47000000000000003,46.1,6.5
2013,1,7,14,30,0,80,751,312,4,-2,130,117,4,166,80.57000000000001,71.97,0.8669000267982483,1010.0,0.483,41.5,6.9
2013,1,7,15,30,1,60,609,181,4,-2,76,72,0,90,78.09,78.49,0.8669000267982483,1010.0,0.512,38.2,7.1000000000000005
2013,1,7,16,30,0,24,265,40,4,-2,20,0,4,20,85.56,86.66,0.8669000267982483,1010.0,0.538,37.800000000000004,7.300000000000001
2013,1,7,17,30,0,0,0,0,1,-2,0,0,0,0,86.19,96.01,0.8669000267982483,1010.0,0.542,39.300000000000004,7.6000000000000005
2013,1,7,18,30,0,0,0,0,4,-1,0,0,0,0,87.64,106.17,0.8669000267982483,1010.0,0.539,40.2,8.0
2013,1,7,19,30,0,0,0,0,4,-1,0,0,0,0,89.16,116.82000000000001,0.8669000267982483,1010.0,0.537,39.6,8.5
2013,1,7,20,30,0,0,0,0,4,-1,0,0,0,0,90.62,127.65,0.8669000267982483,1000.0,0.53,39.1,8.9
2013,1,7,21,30,0,0,0,0,4,-1,0,0,0,0,91.52,138.3,0.8669000267982483,1000.0,0.518,39.7,9.0
2013,1,7,22,30,0,0,0,0,4,-1,0,0,0,0,91.71000000000001,148.15,0.8669000267982483,1000.0,0.508,41.6,9.1
2013,1,7,23,30,0,0,0,0,0,-1,0,0,0,0,91.41,155.81,0.8669000267982483,1000.0,0.503,43.7,8.9
2013,1,8,0,30,0,0,0,0,4,-1,0,0,0,0,90.96000000000001,158.53,0.8669000267982483,1000.0,0.502,45.7,8.6
2013,1,8,1,30,0,0,0,0,0,-1,0,0,0,0,90.54,154.6,0.8669000267982483,1000.0,0.505,46.900000000000006,8.1
2013,1,8,2,30,0,0,0,0,0,-1,0,0,0,0,90.41,146.34,0.8669000267982483,1000.0,0.51,47.0,7.800000000000001
2013,1,8,3,30,0,0,0,0,0,-1,0,0,0,0,90.14,136.25,0.8669000267982483,1000.0,0.516,48.300000000000004,7.7
2013,1,8,4,30,0,0,0,0,4,-1,0,0,0,0,89.93,125.52,0.8669000267982483,1000.0,0.529,48.7,7.5
2013,1,8,5,30,0,0,0,0,0,-1,0,0,0,0,89.79,114.69,0.8669000267982483,1000.0,0.558,49.7,7.300000000000001
2013,1,8,6,30,0,0,0,0,7,-1,0,0,0,0,89.74,104.11,0.8669000267982483,1000.0,0.611,52.1,7.1000000000000005
2013,1,8,7,30,0,0,0,0,7,-1,0,0,0,0,89.71000000000001,94.07000000000001,0.8669000267982483,1000.0,0.682,53.900000000000006,7.0
