Date,Open,High,Low,Close,Volume,HML,PCT
2006-05-25,40.3,47.2,40.2,46.0,39534300.0,17.41293532338308,14.143920595533507
2006-05-26,46.31,46.74,44.11,44.93,10304400.0,5.962366810247115,-2.9799179442884958
2006-05-30,44.97,44.98,42.85,44.0,4989800.0,4.970828471411892,-2.1569935512563907
2006-05-31,44.35,45.36,44.35,44.94,3000200.0,2.2773393461104803,1.3303269447576016
2006-06-01,44.93,48.1,44.9,47.51,6234400.0,7.126948775055686,5.742265746717112
2006-06-02,47.51,48.7,46.79,46.99,3725300.0,4.082068818123539,-1.0945064197011072
2006-06-05,47.05,49.75,47.0,49.15,3718800.0,5.851063829787234,4.46333687566419
2006-06-06,49.61,50.63,47.8,48.3,4904500.0,5.920502092050221,-2.640596653900428
2006-06-07,48.33,48.4,46.75,47.6,2501300.0,3.5294117647058796,-1.5104489964825096
2006-06-08,47.25,47.72,45.5,47.72,3443900.0,4.879120879120877,0.9947089947089923
2006-06-09,48.8,48.8,47.68,47.91,1337200.0,2.3489932885905986,-1.82377049180328
2006-06-12,47.94,48.25,46.3,46.95,1454600.0,4.21166306695465,-2.0650813516896016
2006-06-13,46.75,47.35,45.3,45.5,1671600.0,4.525386313465794,-2.6737967914438503
2006-06-14,45.27,45.45,44.44,45.12,1597100.0,2.272727272727284,-0.3313452617627693
2006-06-15,45.4,46.12,45.13,45.95,1650000.0,2.193662752049623,1.2114537444934015
2006-06-16,45.95,46.0,45.0,45.02,1228000.0,2.2222222222222223,-2.023939064200217
2006-06-19,45.05,45.45,44.1,44.34,1150900.0,3.0612244897959213,-1.5760266370699085
2006-06-20,44.74,45.0,43.47,44.02,2379200.0,3.5196687370600444,-1.6092981671881958
2006-06-21,44.02,46.25,44.0,45.3,1806300.0,5.113636363636364,2.907769195820068
2006-06-22,46.4,47.0,45.88,46.6,1303800.0,2.4411508282475967,0.4310344827586268
2006-06-23,47.0,47.93,46.87,46.95,1161200.0,2.2615745679539203,-0.1063829787233982
2006-06-26,47.0,47.5,46.43,47.5,856500.0,2.3045444755545987,1.0638297872340425
2006-06-27,47.5,48.03,47.25,47.31,982600.0,1.6507936507936531,-0.39999999999999525
2006-06-28,46.85,47.4,46.5,46.96,875600.0,1.9354838709677389,0.23479188900746942
2006-06-29,46.95,48.09,46.95,48.0,1447000.0,2.4281150159744422,2.23642172523961
2006-06-30,47.65,48.0,46.6,48.0,2596400.0,3.004291845493559,0.7345225603357848
2006-07-03,47.9,48.0,46.8101,47.3,702900.0,2.5419727793788125,-1.2526096033402954
2006-07-05,47.4,47.84,46.71,47.6,1326600.0,2.4191821879683206,0.42194092827004825
2006-07-06,47.0,47.35,46.79,46.8,809700.0,1.1968369309681604,-0.4255319148936231
2006-07-07,46.75,46.85,45.75,46.12,838000.0,2.4043715846994567,-1.3475935828877061
2006-07-10,46.2,46.57,46.12,46.49,497800.0,0.9757155247181329,0.6277056277056259
2006-07-11,46.49,46.49,45.3,46.35,807900.0,2.626931567328929,-0.3011400301140042
2006-07-12,46.4,46.4,45.54,45.55,767200.0,1.8884497145366699,-1.831896551724141
2006-07-13,45.18,45.18,44.3,44.72,1662500.0,1.9864559819413152,-1.0181496237273149
2006-07-14,44.62,44.68,43.9,43.95,966300.0,1.7767653758542168,-1.5015688032272403
2006-07-17,44.1,44.17,43.75,43.99,645800.0,0.960000000000004,-0.2494331065759624
2006-07-18,43.99,44.1,43.67,43.9,1248300.0,0.9846576597206314,-0.20459195271653424
2006-07-19,43.91,45.45,43.8,45.28,1584000.0,3.7671232876712457,3.1200182190845016
2006-07-20,45.4,45.78,45.1,45.55,882900.0,1.5077605321507754,0.330396475770922
2006-07-21,45.55,45.55,44.77,45.28,851000.0,1.7422381058744563,-0.5927552140504853
2006-07-24,45.45,45.53,44.99,45.0,501700.0,1.2002667259390956,-0.9900990099009963
2006-07-25,45.2,46.4,45.16,46.08,690000.0,2.745792736935346,1.9469026548672466
2006-07-26,46.14,47.85,45.8,46.68,1033800.0,4.475982532751101,1.1703511053315976
2006-07-27,46.9,47.17,46.52,46.52,600900.0,1.3972484952708482,-0.8102345415778155
2006-07-28,46.51,46.8,46.26,46.3,433900.0,1.1673151750972746,-0.45151580305310873
2006-07-31,46.3,46.41,45.86,45.87,461600.0,1.1993022241604823,-0.9287257019438439
2006-08-01,45.92,45.92,44.7,45.0,739000.0,2.7293064876957467,-2.003484320557495
2006-08-02,48.0,50.05,47.31,50.02,5337200.0,5.79158740224053,4.208333333333339
2006-08-03,49.13,50.24,48.65,49.99,2168900.0,3.2682425488180957,1.7504579686545885
2006-08-04,50.3,51.5,49.99,50.05,1421600.0,3.020604120824161,-0.4970178926441352
2006-08-07,50.25,51.3,50.25,51.1,691800.0,2.0895522388059646,1.6915422885572167
2006-08-08,51.1,52.67,51.0501,52.57,1407300.0,3.1731573493489753,2.876712328767121
2006-08-09,53.0,54.5,52.0,52.85,1504300.0,4.807692307692308,-0.28301886792452563
2006-08-10,52.2,53.91,52.1,53.56,872500.0,3.474088291746632,2.6053639846743284
2006-08-11,53.5,54.45,53.25,53.68,907800.0,2.253521126760569,0.3364485981308406
2006-08-14,53.75,54.54,53.52,54.23,631400.0,1.9058295964125485,0.8930232558139477
2006-08-15,54.7,54.93,54.26,54.49,855300.0,1.2347954294139363,-0.3839122486288864
2006-08-16,54.65,55.43,54.1601,54.27,1534400.0,2.344715020836372,-0.6953339432753806
2006-08-17,54.2,54.24,53.19,53.46,1021600.0,1.9740552735476675,-1.3653136531365349
